"MATIČNA ŠTEVILKA","NAZIV","SKD","STATISTIČNA REGIJA","ŠT. ODPADKA","PO OBDELAVI NASTALI ODPADKI IN ODPADKI ODDANI DRUGIM BREZ OBDELAVE  (kg)","ODDANO KOMU","POSTOPEK OBDELAVE, ČE SO ODPADKI POSLANI V OBDELAVO V TUJINO","PRIDOBLJENI PODATKI                 ( 1-poročilo oddano,                    2-podatki ARSO)"
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",13140,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",25280,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",24920,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 05",25020,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 05",24840,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 05",24040,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 05",23800,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 05",24320,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 05",24440,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",24580,"3-druga država clanica EU","R_12",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",23300,"3-druga država clanica EU","R_12",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",23020,"3-druga država clanica EU","R_12",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",24140,"3-druga država clanica EU","R_12",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",396800,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",24180,"3-druga država clanica EU","R_05",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",351860,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 07",54000,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 05 03",665780,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",23820,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",23300,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",25200,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",26580,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24340,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",133100,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",10676,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24160,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",23900,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",89760,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",23420,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",22820,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",19440,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24180,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",23280,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",23280,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",20940,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24560,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",20700,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",25500,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",22880,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24620,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24180,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24500,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",22760,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 02",24880,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 07",60680,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 07",1594680,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 12",8651930,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 12",15442523,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 12",26662440,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","19 12 12",6114960,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","20 01 01",2391960,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","20 03 01",10484630,"2.drug izvajalec obdelave v RS",NA,1
"5610413000","SLEMENŠEK, gradbeno podjetje d.o.o.","42.110","KOROŠKA","17 04 02",460,"2.drug izvajalec obdelave v RS",NA,1
"5610413000","SLEMENŠEK, gradbeno podjetje d.o.o.","42.110","KOROŠKA","17 04 05",19820,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 01",6720,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 01",772840,"1-drug zbiralec v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 02",52180,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 02",4620,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 02",86640,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 02",301840,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 04",210720,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 04",51220,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 04",48660,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 04",49520,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 04",43530,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","19 12 12",11303640,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 01",1635220,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 39",12340,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 39",156540,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 39",80280,"3-druga država clanica EU","R_03",1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 39",65120,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 40",141940,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 40",28000,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 40",19900,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 40",5940,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 40",211240,"3-druga država clanica EU","R_04",1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 01 40",29860,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 03 01",113360,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 03 01",3675720,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 03 01",2139980,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 03 01",2363730,"2.drug izvajalec obdelave v RS",NA,1
"5067855000","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","38.110","PODRAVSKA","20 03 07",2371140,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 06 04",1932200,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 06 04",5585310,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 02",1339920,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",171800,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 03",56580,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 04",18760,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",12510400,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",19480,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",846780,"1-drug zbiralec v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",4063600,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","19 12 12",110040,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 38",816540,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","20 01 38",911540,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","20 03 01",605000,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","20 03 01",35880,"2.drug izvajalec obdelave v RS",NA,1
"5015545000","SNAGA Javno podjetje d.o.o.","38.110","OSREDNJESLOVENSKA","20 03 01",1669050,"2.drug izvajalec obdelave v RS",NA,1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 01",541330,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 01",21600,"4-tretja država (izven EU)","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",293320,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",25320,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",20200,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",6840,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",161950,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",12350,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","12 01 03",40280,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",28380,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",52870,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",27940,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",188180,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",77510,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",429010,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",21750,"4-tretja država (izven EU)","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",799900,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",63510,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 01",12200,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 02",42440,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 02",13615,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 03",11200,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 03",60060,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 05",175600,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 05",190000,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 05",56130,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 05",22330,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 05",1278530,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","17 04 11",992070,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 02",76034,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 02",45200,"2.drug izvajalec obdelave v RS",NA,1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 02",82280,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 02",36740,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 02",18360,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 03",46706,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 03",96060,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 03",433660,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 03",441940,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 03",208100,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 04",22899,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 04",44820,"3-druga država clanica EU","R_12, R_13",1
"3703754000","SOLAR EKSPERT, oskrba z energijo, d.o.o.","35.119","OBALNO-KRAŠKA","19 12 04",40260,"3-druga država clanica EU","R_12, R_13",1
