year,statistical_region,treatment_inlet_delivered_waste_code,input_waste_name,waste_category,treatment_outlet_delivered_waste_code,output_waste_name,waste_category_1,waste_handed_to_collectors_RS,waste_delivered_to_operators_RS,waste_sent_to_EU,waste_sent_to_non_EU
2023,GORIŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,4.989,0,0
2023,JUGOVZHODNA SLOVENIJA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1558.85,0,0,0
2023,JUGOVZHODNA SLOVENIJA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1638.13,0,0,0
2023,JUGOVZHODNA SLOVENIJA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,249.629,0,0
2023,JUGOVZHODNA SLOVENIJA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,21.55,218.351,65.16
2023,JUGOVZHODNA SLOVENIJA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,665.354,0,0
2023,JUGOVZHODNA SLOVENIJA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,823.39,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,4863.031,24.07
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,590.814,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,634.283,75.64,0.54
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,38.5,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,86.307,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,33.455,0
2023,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,465.78,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,1828.421,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,34.92,0,0,0
2023,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,86.975,0,0
2023,JUGOVZHODNA SLOVENIJA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,293.058,0,0
2023,JUGOVZHODNA SLOVENIJA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,22.98
2023,JUGOVZHODNA SLOVENIJA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,0
2023,JUGOVZHODNA SLOVENIJA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1.56,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,294.963,568.379,0
2023,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,820.628,607.9,0
2023,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,0,19.41,0,0
2023,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,16.82,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,16 01 03,End-of-Life Tyres (16 01 03),Miscellaneous Waste,1.52,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 23*,Discarded Equipment Containing CFCs (20 01 23*),Municipal Waste,22.64,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 35*,Hazardous Waste Electrical Equipment (20 01 35*),Municipal Waste,6.76,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 36,Non-Hazardous Waste Electrical Equipment (20 01 36),Municipal Waste,0,32.16,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 36,Non-Hazardous Waste Electrical Equipment (20 01 36),Municipal Waste,35.12,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,0,98.56,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,4.989,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,22.715,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 40,Metals from Municipal Waste (20 01 40),Municipal Waste,48.34,0,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,1442.81,0,0
2023,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,0,0,0,0
2023,KOROŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,0,8.12,0,0
2023,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,1069.665,0
2023,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,51.945,0,0,0
2023,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,7.8,0,0
2023,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,32.666,0
2023,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,301.94,0,0
2023,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,778.3,0,0
2023,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,16.498,0
2023,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,414,0,0,0
2023,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,1683.28,0,0
2023,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,755.667,0,0
2023,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,0,1700.38,0,0
2023,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 40,Metals from Municipal Waste (20 01 40),Municipal Waste,0,154.78,0,0
2023,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,20 01 40,Metals from Municipal Waste (20 01 40),Municipal Waste,146.528,0,0,0
2023,OBALNO-KRAŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0,187.685,0,0
2023,OBALNO-KRAŠKA,03 01 99,Other Unspecified Wood Waste (03 01 99),Wood/Paper Production Waste,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0,51.325,0,0
2023,OBALNO-KRAŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,60.56,0
2023,OBALNO-KRAŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,92.02,0,0
2023,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,1695.127,0
2023,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,0,0
2023,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,48.963,0,0
2023,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,0,0,0
2023,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,469.109,0,0
2023,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,0,0,0
2023,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,40.64,0,0,0
2023,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,0,0,0,0
2023,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,99.41,0,0
2023,OBALNO-KRAŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,13.29,0,0
2023,OBALNO-KRAŠKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,0,0
2023,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,227.576,0,0
2023,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,156.283,48.09,0
2023,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,23.626,0
2023,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,0,0,0,0
2023,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,204.611,0,0
2023,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,0,0
2023,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,45.079,0,0
2023,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,10 01 15,"Ash, slag and boiler dust from co-incineration plants other than those mentioned in 10 01 14 (10 01 15)",Thermal Process Waste,0,6.76,0,0
2023,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,0,0,0,0
2023,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,631.46,0
2023,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,258.08,0
2023,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,17.98,0,0
2023,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,1525.02,0
2023,OSREDNJESLOVENSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,21.78,0,0
2023,OSREDNJESLOVENSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,20.718,0,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,0,0,0,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,03 03 10,Fiber Rejects and Sludge from Mechanical Separation (03 03 10),Wood/Paper Production Waste,0,1186,0,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,0,42.98,0,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,661.19,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,6428.09,0,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,118.337,0,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,0,53.64,0
2023,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,0,1326.085,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,0,156.823,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,0,1.66,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,506.121,18370.128,17405.429
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,252.845,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,2085.462,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,0,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,3074.043,0,11325.353
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0,1155.273,0,0
2023,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,0,424.937,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,0.6,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,12 01 02,Iron Dust and Particles (12 01 02),Metal/Plastic Processing Waste,0,2.63,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,10585.153,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,2559.63,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,93.228,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0,0,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,0,82.283,0,0
2023,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0,0,4034.408,0
